uuid,events
d032ad5c-b1bd-42cf-bc75-e719d1fd89ed,"[""caution"", ""substitution"", ""caution"", ""foul"", ""score"", ""foul""]"
a4bd281e-d9bd-45f7-ab06-e45f217cf133,"[""score"", ""substitution"", ""foul"", ""substitution""]"
30a31cdd-90dc-481d-a1f9-005adfc032d0,"[""foul"", ""substitution"", ""score"", ""score""]"
378a6d78-5f85-420b-b83e-0095fba7e1ac,"[""substitution"", ""foul"", ""substitution""]"
8a9ba831-8223-451d-a686-9708c4e78e3a,"[""substitution"", ""foul"", ""sending-off"", ""substitution"", ""foul"", ""foul""]"
9889dd81-8ec5-4452-b0e5-de4027e53d20,"[""score"", ""foul"", ""sending-off"", ""sending-off""]"
69c128be-d62a-494b-bca0-94f036ca933b,"[""score"", ""score"", ""caution"", ""caution"", ""substitution"", ""score""]"
e62f2fe8-6e0a-41e3-9289-b9d97446199c,"[""substitution"", ""sending-off"", ""foul"", ""substitution"", ""foul"", ""sending-off""]"
53b8b6b1-4bce-4217-be07-507800947902,"[""sending-off"", ""foul"", ""foul"", ""sending-off"", ""substitution""]"
50c411bf-d993-44c6-8ca3-0d4e32844c61,"[""caution"", ""foul"", ""sending-off"", ""sending-off""]"
2a78a7c0-c47c-4d85-bddd-4924e5c52029,"[""score"", ""sending-off"", ""sending-off"", ""foul"", ""caution"", ""substitution""]"
7a192879-7d85-4fcf-9e9f-e59befb308c9,"[""score"", ""sending-off"", ""sending-off"", ""foul""]"
f583d701-201f-43b6-838f-635c3b11ea89,"[""caution"", ""sending-off"", ""sending-off"", ""foul"", ""caution""]"
17225c8a-82d2-4d71-a751-530270901762,"[""sending-off"", ""caution"", ""score"", ""sending-off"", ""foul"", ""substitution""]"
92982cb3-7c19-4259-a6c7-55e5ad7c5211,"[""foul"", ""foul"", ""substitution"", ""foul"", ""caution"", ""substitution""]"
c48e297c-17b7-4aff-abdb-164b068d13e8,"[""score"", ""score"", ""foul"", ""foul""]"
24906189-ed47-42f2-9cc4-dfe5e5fbad64,"[""sending-off"", ""caution"", ""caution"", ""score"", ""score""]"
fdce729d-8b5b-4c62-a419-2a3ffc5b6612,"[""sending-off"", ""sending-off"", ""caution"", ""substitution""]"
50fcc409-10c7-4eb8-8b02-d4a5b447c778,"[""foul"", ""score"", ""score"", ""sending-off"", ""foul"", ""substitution""]"
8f792957-7d91-41e0-9800-fba858da017e,"[""caution"", ""sending-off"", ""caution"", ""substitution"", ""substitution""]"
37f198b5-0b53-4e18-a33f-d76905670214,"[""substitution"", ""sending-off"", ""caution"", ""foul"", ""score""]"
db167436-0c41-4a66-995a-57eaa797c71b,"[""substitution"", ""sending-off"", ""substitution"", ""foul""]"
85a41ecb-c1dc-40f8-8dc4-ada7eaf987cf,"[""substitution"", ""caution"", ""score""]"
d5034aab-abd3-4cc9-b5d4-f73787f8eaea,"[""foul"", ""sending-off"", ""substitution"", ""substitution""]"
c6d45e70-8539-4f31-882e-585516e105b2,"[""caution"", ""substitution"", ""substitution"", ""score"", ""score""]"
d324e36a-b8f9-49e8-8a89-2c8ff4015916,"[""caution"", ""score"", ""sending-off"", ""caution"", ""caution""]"
8d0ce41e-1f04-470b-8466-3739c857e28f,"[""score"", ""caution"", ""foul""]"
924de844-5904-47ec-9598-8ecba5448ec6,"[""foul"", ""score"", ""sending-off"", ""foul""]"
20427950-f7b2-4cf8-abb3-2f21277dbaac,"[""score"", ""foul"", ""sending-off"", ""caution""]"
8e0f1906-e4de-40ab-a418-01fe9c90825c,"[""caution"", ""score"", ""sending-off"", ""sending-off"", ""sending-off"", ""caution""]"
d896c5bf-9b92-4ca0-bd4a-5d50a10b5dc2,"[""sending-off"", ""substitution"", ""sending-off"", ""caution"", ""score"", ""substitution""]"
232e50fc-6f28-440a-8c9e-7775d0e6d439,"[""score"", ""sending-off"", ""sending-off"", ""score"", ""score""]"
e49bdb1e-9bba-4e92-b9ed-726bf76aaae7,"[""sending-off"", ""foul"", ""foul""]"
a60d4f21-44fc-4edb-840d-f6f0c9b1c61e,"[""substitution"", ""foul"", ""foul"", ""substitution""]"
35143e5f-3b3a-4ee3-9b51-0fa648e7b23b,"[""foul"", ""score"", ""substitution"", ""score"", ""foul"", ""foul""]"
9f6cf7b0-a5f8-449a-90a5-914fb7f530cf,"[""substitution"", ""score"", ""score"", ""caution"", ""caution"", ""sending-off""]"
64af26fd-6da9-4bea-a45b-4f16ab05a5a2,"[""sending-off"", ""substitution"", ""foul"", ""caution""]"
952fb07e-89cd-4920-9a36-b5d7f35675db,"[""sending-off"", ""sending-off"", ""caution"", ""foul"", ""score""]"
00e05d8f-43a6-4b35-b1f6-28e034f8ccfc,"[""substitution"", ""sending-off"", ""sending-off"", ""sending-off"", ""substitution""]"
61659bdc-6690-4a9c-8c88-44d6e289d132,"[""foul"", ""sending-off"", ""score"", ""sending-off"", ""caution""]"
cf1a797e-7b60-4fd1-8be2-95cd27692167,"[""sending-off"", ""sending-off"", ""score"", ""score"", ""substitution""]"
52e59803-8cac-4c7d-b76a-1effe0c8b347,"[""sending-off"", ""caution"", ""score"", ""score"", ""caution""]"
6a5f5613-de4f-4793-8088-3c2f85417fb6,"[""foul"", ""score"", ""sending-off"", ""score"", ""foul"", ""substitution""]"
f42148e5-bf34-4f72-ba1b-329ebc6ced4e,"[""caution"", ""foul"", ""substitution"", ""substitution"", ""score"", ""sending-off""]"
a3ea954d-f06d-4934-a779-639028950949,"[""caution"", ""foul"", ""foul""]"
0bfc3176-bc19-4603-b58f-71c0115c1930,"[""foul"", ""score"", ""score""]"
98a76650-5c86-4ecb-84d3-7ab3315d7ec5,"[""caution"", ""foul"", ""sending-off"", ""foul"", ""substitution""]"
b1e645e4-8534-41e0-b4d7-4b3359027cf1,"[""score"", ""foul"", ""foul"", ""score"", ""substitution"", ""score""]"
26f186d4-87bb-4598-be14-c577481e0120,"[""sending-off"", ""score"", ""score"", ""score"", ""score""]"
0926d854-8cfa-4dc6-975f-560ded6dbced,"[""caution"", ""sending-off"", ""sending-off"", ""foul""]"
7fd27c5d-29ea-4bea-873f-4f7bafbb1910,"[""score"", ""caution"", ""sending-off"", ""substitution""]"
2076ba68-0697-4761-9029-182caf162552,"[""caution"", ""caution"", ""score""]"
39c39217-c409-4e80-a071-0460a1777baa,"[""substitution"", ""score"", ""sending-off""]"
2cd53155-67e7-4490-961d-7c5d06cf71ca,"[""substitution"", ""caution"", ""foul"", ""score""]"
aee3596d-d0b9-4dad-99ba-a84d3534ef83,"[""score"", ""sending-off"", ""caution"", ""score""]"
74f5cc4c-bc5f-41eb-a63e-36e11036d3ab,"[""score"", ""sending-off"", ""caution"", ""foul"", ""substitution"", ""foul""]"
c5513d11-dc08-4fae-b9a4-a2ddaafd5e90,"[""caution"", ""foul"", ""sending-off"", ""substitution"", ""caution"", ""foul""]"
e42a09c2-6df1-4e67-903a-c7afb5f36798,"[""caution"", ""caution"", ""substitution"", ""caution"", ""score"", ""caution""]"
107745d5-569d-4659-bc50-a94b3d34af56,"[""foul"", ""score"", ""substitution""]"
44429dde-e416-4fe9-9769-ee007379328d,"[""caution"", ""score"", ""caution""]"
3cf1f145-e609-479a-ac75-cc9f6bba233b,"[""substitution"", ""substitution"", ""caution"", ""score""]"
ca826a49-5e3d-4e3d-a407-638e56000f4e,"[""substitution"", ""score"", ""substitution"", ""substitution""]"
41095fdd-46d1-45a2-bcd4-346a38b3fe01,"[""score"", ""substitution"", ""caution"", ""sending-off"", ""caution"", ""sending-off""]"
a28288af-952d-4833-8643-2098d20b086a,"[""sending-off"", ""score"", ""foul"", ""sending-off"", ""sending-off""]"
5e365474-34ca-4c2a-b393-1f82b8356cdd,"[""score"", ""score"", ""sending-off"", ""sending-off"", ""caution"", ""score""]"
89094864-3129-49c1-9237-f78e9fd2c0d7,"[""score"", ""score"", ""sending-off"", ""sending-off"", ""foul"", ""substitution""]"
0c02727b-ecae-4a2d-b417-c25107a6d37c,"[""foul"", ""caution"", ""substitution"", ""caution""]"
332e9d49-02f7-4da4-90fb-acb48457a113,"[""sending-off"", ""score"", ""caution"", ""foul"", ""score"", ""substitution""]"
f0cd5213-ec94-4ad3-9d1c-913381b47f45,"[""sending-off"", ""foul"", ""score"", ""caution""]"
0a1cbaf6-e91b-4936-8068-a0ebefb730e7,"[""substitution"", ""substitution"", ""substitution"", ""score""]"
1e6a20c9-f64f-41eb-99a1-bf133bcfa612,"[""sending-off"", ""caution"", ""caution"", ""foul"", ""foul"", ""sending-off""]"
d0736521-dd5f-407d-bc5f-e7dbf1c25e44,"[""score"", ""foul"", ""score"", ""substitution"", ""sending-off""]"
9b71fdd3-ebf0-48a7-991c-72e095950838,"[""sending-off"", ""foul"", ""score"", ""foul"", ""sending-off"", ""caution""]"
4d6eb796-b442-4493-a734-39a4275e8e04,"[""caution"", ""score"", ""substitution""]"
96907bdf-a199-4890-b7c3-ebaa00ea2a72,"[""caution"", ""score"", ""score"", ""foul"", ""foul""]"
ecb24369-23b7-4e98-9966-56666e7c967a,"[""caution"", ""sending-off"", ""foul"", ""caution""]"
513ff20b-b300-4f45-8fe5-4aaa421d299e,"[""foul"", ""foul"", ""score"", ""caution""]"
6c4cdc3f-f989-4b39-9c9d-0dd029e76d12,"[""sending-off"", ""caution"", ""score""]"
c8550c64-a532-4dea-9a68-ee265311b2c6,"[""sending-off"", ""sending-off"", ""caution"", ""caution""]"
5a334b4a-b8ed-4e15-a853-b1fde44fddb1,"[""foul"", ""foul"", ""foul"", ""sending-off"", ""caution""]"
c12388c3-4a01-40f2-b1c7-46de87a6ed7e,"[""foul"", ""score"", ""caution"", ""caution""]"
67a066c2-be21-48b6-9c6c-5e1a33bdc414,"[""score"", ""score"", ""foul"", ""sending-off""]"
b30823f6-6454-4842-9bdd-3d9767b00fee,"[""caution"", ""sending-off"", ""sending-off"", ""caution""]"
24299235-c927-47cc-893d-122132d30c76,"[""substitution"", ""caution"", ""sending-off""]"
0933cb00-4d54-4ee9-9fbc-2d379827a486,"[""sending-off"", ""score"", ""foul"", ""sending-off"", ""caution""]"
88a33850-48d9-45ac-9c1c-a15b38b0e028,"[""caution"", ""caution"", ""sending-off""]"
6ff34c22-1011-4e4e-a3be-7b18212aa27b,"[""substitution"", ""caution"", ""foul""]"
e4d5eeaa-4c72-4dc4-831c-fc0c27ba0ac1,"[""substitution"", ""foul"", ""caution"", ""score"", ""caution"", ""sending-off""]"
51cb3429-4afe-432f-a41b-de78813105db,"[""score"", ""foul"", ""sending-off""]"
42fdfc49-a26d-4c73-8a18-2f4ad7cd142f,"[""foul"", ""sending-off"", ""score"", ""score""]"
32a1e19d-ee8a-4ea3-b0fe-4535dd3fb051,"[""caution"", ""sending-off"", ""foul"", ""score""]"
11f6a09c-7435-4e65-a742-27c7f2849504,"[""foul"", ""substitution"", ""foul""]"
ff64bf55-b388-4df1-b7c2-5f6d57da99e9,"[""score"", ""score"", ""score"", ""sending-off""]"
8bdd3d77-0e81-4d74-bdbd-23e935571001,"[""caution"", ""caution"", ""substitution"", ""caution"", ""foul"", ""caution""]"
beb5d365-4547-4974-a4b0-8ba9c2b883c5,"[""sending-off"", ""caution"", ""caution"", ""score""]"
68df184a-b267-40fb-b511-10b29f10bb6b,"[""foul"", ""sending-off"", ""sending-off"", ""substitution"", ""caution"", ""score""]"
c6b05cf7-33bd-4e47-bc76-84382fc48a2e,"[""score"", ""score"", ""score"", ""sending-off"", ""foul""]"
b8a6557f-ef7e-4720-983e-0db7de5c47cb,"[""foul"", ""sending-off"", ""foul""]"
1ec17995-ba6e-45a4-92f0-fcf21be1c06f,"[""caution"", ""score"", ""foul"", ""foul"", ""sending-off""]"
71c4c8dd-93c6-415c-91d5-a75623c0daee,"[""foul"", ""substitution"", ""substitution""]"
5fab64ae-d49d-488d-b10f-bf53a4fc5352,"[""sending-off"", ""foul"", ""caution"", ""substitution""]"
35318d8e-67a6-448c-99a8-4913205f2627,"[""sending-off"", ""foul"", ""foul"", ""foul"", ""substitution"", ""score""]"
f41bf8fe-731b-4321-bad9-e04a3d921d78,"[""foul"", ""caution"", ""sending-off"", ""caution"", ""sending-off"", ""foul""]"
87c0c68e-ebab-421a-abc4-038437c2c425,"[""score"", ""score"", ""substitution"", ""caution"", ""score"", ""score""]"
f62add7d-9726-4ea7-8d4d-6aca10259709,"[""sending-off"", ""score"", ""substitution"", ""foul""]"
a177c068-bcba-4255-8b06-8a6b35e1ed33,"[""caution"", ""sending-off"", ""sending-off""]"
fcd61321-8726-4448-84a8-70474cde66fc,"[""score"", ""sending-off"", ""score"", ""substitution"", ""score"", ""caution""]"
3471f7d8-829d-4e23-897e-5713c842e60d,"[""substitution"", ""substitution"", ""sending-off""]"
63b81471-bf40-4c56-83cb-d7051a37e5d2,"[""substitution"", ""sending-off"", ""substitution""]"
d1f28f34-f084-4a75-a8d1-772acdff82ac,"[""foul"", ""foul"", ""sending-off"", ""foul""]"
70bed914-2607-402b-aeaa-5ce39fe9406e,"[""sending-off"", ""substitution"", ""foul"", ""caution"", ""caution"", ""foul""]"
0f6e5016-0111-4b5b-9e37-eed2c26cb071,"[""caution"", ""score"", ""score""]"
b657360e-2a88-4b8c-910a-f6a83ccd33a7,"[""score"", ""foul"", ""score"", ""caution"", ""sending-off""]"
ef8d3167-cf57-476c-a949-92f20a1f3561,"[""sending-off"", ""score"", ""substitution"", ""sending-off""]"
36393c9b-c3c0-462b-b508-c97ce3f83781,"[""score"", ""caution"", ""foul"", ""substitution"", ""foul""]"
f94d823c-e306-4a20-9973-906b680d9de5,"[""substitution"", ""substitution"", ""caution"", ""substitution"", ""caution"", ""sending-off""]"
6ab23da1-c1db-4f3d-a144-4c16167ceacb,"[""caution"", ""foul"", ""caution""]"
f91ae954-2a31-429c-9bae-c18e6f24a7cc,"[""caution"", ""substitution"", ""sending-off"", ""caution"", ""substitution""]"
6579699e-1836-4531-ae06-4d09cc6e5b3f,"[""sending-off"", ""caution"", ""substitution"", ""score"", ""sending-off""]"
4306d4fc-232f-4575-95bc-4b64181689fb,"[""sending-off"", ""foul"", ""caution"", ""foul""]"
6fe53b2e-a9b5-41c1-957d-7ca4e8150503,"[""foul"", ""substitution"", ""caution""]"
62154ad9-71f5-41e7-9f3e-0f36bc0ff6e5,"[""substitution"", ""caution"", ""score""]"
e8878450-7b1d-4a8a-b6e1-41a103a1ed7f,"[""foul"", ""foul"", ""score"", ""foul"", ""substitution""]"
52958b57-f64d-409a-b5fb-e6705003fba0,"[""sending-off"", ""caution"", ""score"", ""substitution"", ""score""]"
f2874795-4e28-473b-8c7a-8c0a126240c4,"[""score"", ""caution"", ""foul"", ""caution"", ""caution""]"
4b1ea5ac-3e2e-40fa-ae65-7eb21c89cb01,"[""sending-off"", ""caution"", ""substitution"", ""caution""]"
00a8a28c-fb06-4ad1-b196-9f4460e296d7,"[""caution"", ""sending-off"", ""foul"", ""foul"", ""caution"", ""caution""]"
7fca9277-be4a-4405-aa86-6ae611f2e2fd,"[""foul"", ""foul"", ""caution"", ""foul"", ""foul"", ""foul""]"
875e33ae-97ce-466f-8926-2afa90e25d8b,"[""foul"", ""caution"", ""substitution"", ""foul""]"
a587091e-4181-42d5-b61e-ec8a310aa632,"[""foul"", ""foul"", ""score"", ""caution"", ""score"", ""score""]"
ae4613fc-e7dd-451c-a7f4-a9e6db1d713a,"[""sending-off"", ""score"", ""caution""]"
6842c769-264f-45b3-8c0c-ddcd52a928b4,"[""substitution"", ""score"", ""foul"", ""substitution"", ""foul""]"
38ed14d3-1fc5-4a04-981d-f2b10edf8848,"[""substitution"", ""foul"", ""foul"", ""sending-off"", ""foul"", ""score""]"
e8a44a33-dea6-4428-9acf-5c9f8073c73e,"[""substitution"", ""caution"", ""score""]"
4f6b0db2-8112-4a04-804a-e43846909cf0,"[""score"", ""caution"", ""foul""]"
fa06b679-03ad-49f8-9071-f593a79c476e,"[""foul"", ""foul"", ""score""]"
f7c42b3a-72c8-44aa-b785-5ef92d6aea4c,"[""foul"", ""caution"", ""caution"", ""caution"", ""sending-off"", ""sending-off""]"
9b930ef1-2042-4dc6-b2c0-9d135575a484,"[""substitution"", ""caution"", ""caution"", ""caution""]"
a4e88158-bd07-4ef1-b504-ac6cd20d9c75,"[""sending-off"", ""sending-off"", ""foul"", ""caution"", ""foul"", ""score""]"
5a166a7f-2b5d-4ad1-a4c6-21fc985aa59c,"[""substitution"", ""foul"", ""foul"", ""sending-off"", ""caution""]"
e65d7e5b-1730-4d83-bca4-df034036ef1c,"[""foul"", ""score"", ""score"", ""foul"", ""sending-off""]"
a77018a7-e3f9-4018-9cca-794b01f4945c,"[""substitution"", ""score"", ""foul"", ""substitution""]"
3013e9b9-e6b5-48d6-91f8-c8fb801711b6,"[""caution"", ""foul"", ""caution"", ""score"", ""score"", ""foul""]"
c00f3967-85ce-417b-8819-ca6d565986cb,"[""caution"", ""foul"", ""score"", ""sending-off""]"
73b08652-c9ad-4905-bf2b-34f6e1d312d6,"[""score"", ""foul"", ""substitution"", ""substitution""]"
f6dd721f-3f61-45dc-9c11-9fdaff4f0b23,"[""caution"", ""substitution"", ""sending-off""]"
4015fb81-d86b-43d2-861c-445c4fb19b07,"[""foul"", ""score"", ""score"", ""foul""]"
46425520-12b8-47b3-b879-77e6df211a02,"[""foul"", ""score"", ""substitution"", ""caution"", ""caution"", ""score""]"
19ebc561-910d-4647-b3c8-cb87a4618387,"[""substitution"", ""sending-off"", ""foul"", ""score"", ""substitution""]"
51118038-66b9-4b7e-9014-9896aa055ab7,"[""score"", ""caution"", ""foul"", ""sending-off""]"
63a21ea0-4e80-4de3-b107-1759da0a93ca,"[""foul"", ""foul"", ""foul"", ""score"", ""substitution""]"
bb2cda9d-cb1d-43e6-ab21-c9e718ed32a5,"[""caution"", ""foul"", ""foul"", ""caution""]"
3a222f10-477c-49f9-ba03-8955974be8a8,"[""substitution"", ""substitution"", ""caution"", ""caution""]"
9cd9931e-a331-46d5-859d-ef2e912d4e95,"[""score"", ""foul"", ""score""]"
190ed69b-f286-430c-b325-be759917e209,"[""foul"", ""foul"", ""foul"", ""sending-off""]"
2c14eea1-6ef9-445b-9184-bc53adda4d02,"[""substitution"", ""foul"", ""substitution"", ""score""]"
62d07740-6304-4536-8118-f58d67e947f4,"[""sending-off"", ""foul"", ""substitution"", ""sending-off""]"
c2908606-5a89-4a39-8269-91148ee91223,"[""sending-off"", ""sending-off"", ""sending-off"", ""sending-off""]"
3f69a5ce-216c-48de-86a4-3248b4c53a35,"[""caution"", ""foul"", ""foul""]"
333699b9-a039-4d0d-a3ca-d93d7006df0f,"[""caution"", ""score"", ""score"", ""sending-off"", ""score""]"
78f48624-347c-41ed-9f72-7375b10a463d,"[""foul"", ""caution"", ""substitution"", ""sending-off""]"
a640ebae-0b2a-4716-be8c-fb170388903a,"[""sending-off"", ""sending-off"", ""score"", ""foul"", ""score"", ""caution""]"
c89651e4-cb78-4761-8717-64bdad02e564,"[""substitution"", ""substitution"", ""substitution"", ""sending-off""]"
5be8a676-bfe2-4ab2-af90-0c0f336eb4e8,"[""sending-off"", ""sending-off"", ""foul""]"
a54ee8cd-22ba-49e7-8b22-5053fac44c06,"[""caution"", ""sending-off"", ""score"", ""score""]"
8709ecbc-f32a-4a7c-9bdb-40cdb369d4a2,"[""foul"", ""score"", ""caution"", ""caution""]"
ef4fd0ed-455b-40df-9f02-0d022fdff64a,"[""substitution"", ""sending-off"", ""substitution"", ""caution"", ""foul""]"
5733a7bb-cfb6-4b88-bc34-3e7ece21cd9a,"[""sending-off"", ""substitution"", ""substitution"", ""caution""]"
cd4c1fae-f89b-4642-b73c-39e02480bea8,"[""sending-off"", ""foul"", ""score"", ""caution"", ""score""]"
dcd1496c-a4fc-48a6-8680-e7033b0f454b,"[""caution"", ""sending-off"", ""sending-off"", ""sending-off"", ""foul""]"
4d8123a0-f84a-41da-aae4-3d8f2e20ab93,"[""substitution"", ""score"", ""sending-off"", ""caution"", ""foul""]"
fd48ef2c-6740-4456-8f6a-24bdc3d6581a,"[""score"", ""sending-off"", ""caution"", ""foul""]"
fef7d8be-428a-47ab-933e-1a01f000d314,"[""substitution"", ""caution"", ""substitution""]"
f36e506d-5bba-4402-891a-d08c46571818,"[""foul"", ""foul"", ""sending-off""]"
5c98092c-319d-4363-8648-5041ad0de4c1,"[""caution"", ""substitution"", ""foul""]"
a1941263-0a29-4da5-8bc9-faf24ec13d03,"[""score"", ""caution"", ""foul"", ""caution"", ""sending-off"", ""score""]"
60abac2f-8715-447e-86cc-0c7accd285dc,"[""sending-off"", ""score"", ""score""]"
aa6dbe66-4f1d-41c6-82aa-c1c4becc2612,"[""substitution"", ""foul"", ""substitution"", ""score"", ""foul"", ""score""]"
c23928de-d342-4cae-a448-8411a31ee56f,"[""foul"", ""substitution"", ""score"", ""caution"", ""sending-off"", ""substitution""]"
05eaf891-5536-435e-889d-2e2fde8f8384,"[""caution"", ""score"", ""sending-off"", ""caution"", ""foul"", ""substitution""]"
11f61521-cb4d-4408-b096-d7cfeeed4eb3,"[""sending-off"", ""caution"", ""score"", ""score""]"
7c1595aa-7f3b-4477-bd20-ef8b27698457,"[""substitution"", ""score"", ""foul"", ""score"", ""score"", ""caution""]"
ef4829f9-2e85-4b53-ab11-41b2d1fe4398,"[""caution"", ""score"", ""foul"", ""caution"", ""score""]"
f52d9726-a7ac-4b4f-bc72-4aceff760ea9,"[""sending-off"", ""substitution"", ""substitution"", ""score"", ""substitution""]"
e150da3c-2479-44f8-89e8-d1186a25195a,"[""score"", ""sending-off"", ""foul""]"
79bf48c6-80fd-4577-a560-c2f1c163d9a4,"[""substitution"", ""caution"", ""sending-off"", ""score"", ""sending-off""]"
c03e3c43-40c1-4b34-81d6-6a04ede99ca0,"[""substitution"", ""score"", ""substitution"", ""caution"", ""sending-off"", ""foul""]"
119adde0-ab82-4871-96fa-ad0c8264fc7a,"[""foul"", ""substitution"", ""sending-off""]"
e4454b4b-0c71-4176-b577-ad6ed98a8ff1,"[""sending-off"", ""substitution"", ""sending-off""]"
095b37f8-1f1e-469a-9aeb-74a007366ed9,"[""sending-off"", ""score"", ""foul"", ""substitution"", ""score"", ""sending-off""]"
c3a16657-299a-4cf6-ad9b-943e976b2db6,"[""sending-off"", ""substitution"", ""foul""]"
8346b0e4-575f-41bf-8948-4fbb1d35919b,"[""sending-off"", ""score"", ""sending-off""]"
945bd0cf-84f5-46db-a006-2b7c6a6cea68,"[""foul"", ""caution"", ""sending-off"", ""foul""]"
91abe4bf-412a-4d3b-9a0b-6f841d52b4dc,"[""foul"", ""sending-off"", ""substitution"", ""score""]"
01c188d3-7284-4aef-a48a-e3b9be019f9a,"[""foul"", ""substitution"", ""foul"", ""substitution"", ""caution""]"
daa01e9a-7e70-448a-bd31-0470428ce54e,"[""caution"", ""score"", ""score"", ""caution"", ""substitution"", ""foul""]"
4683baa7-1671-475e-925b-137c8ee8eaa6,"[""foul"", ""score"", ""sending-off"", ""sending-off"", ""score"", ""score""]"
ce47524e-56a9-4304-8d5f-b8a4a081ecad,"[""sending-off"", ""foul"", ""score"", ""caution"", ""sending-off""]"
5ddc035b-5610-4806-aea2-72bde450d9f7,"[""substitution"", ""substitution"", ""foul"", ""foul"", ""substitution""]"
5ec81e17-e797-4b85-9050-2630f1980ccc,"[""foul"", ""sending-off"", ""sending-off"", ""substitution"", ""score"", ""foul""]"
c726009b-1909-4456-aac2-581e676d76c0,"[""sending-off"", ""sending-off"", ""score"", ""score"", ""caution"", ""caution""]"
abb1bdb2-a209-4d31-80e6-1633a9a4eceb,"[""sending-off"", ""substitution"", ""score"", ""score"", ""foul"", ""foul""]"
a02c3764-9b36-4b11-9aee-21c208971c4b,"[""substitution"", ""score"", ""sending-off""]"
3f0e0387-eac0-4dc7-8320-861f0e2b2f6a,"[""sending-off"", ""substitution"", ""caution"", ""caution"", ""foul""]"
7effa531-3338-4da4-8c2c-21d169ef21fb,"[""caution"", ""foul"", ""caution""]"
2bb5e9df-5404-4d19-943d-796815934a6a,"[""sending-off"", ""foul"", ""foul"", ""foul"", ""substitution""]"
0362dee8-03b6-41d7-b93f-db3cbf596b05,"[""caution"", ""sending-off"", ""foul"", ""foul"", ""substitution"", ""caution""]"
5e42836e-4acd-4483-9579-752b6aa87781,"[""foul"", ""caution"", ""caution"", ""caution"", ""sending-off""]"
4a590971-fe13-478d-b5d0-a728945fb0c2,"[""foul"", ""sending-off"", ""sending-off""]"
e9813dc3-dd06-43e2-83fa-7835d5dc9979,"[""sending-off"", ""substitution"", ""caution"", ""caution""]"
ba26d823-5e3f-4b4d-a62a-07ff3fa07f6b,"[""sending-off"", ""substitution"", ""substitution"", ""foul"", ""caution"", ""substitution""]"
14fd6c25-8aa3-4724-a66a-3ecb3fe9caeb,"[""substitution"", ""foul"", ""score"", ""substitution""]"
c40132f0-c02e-4f1d-a28f-a7d21834c4b1,"[""sending-off"", ""foul"", ""sending-off"", ""score"", ""caution"", ""caution""]"
0b369b34-148e-4448-a390-f1ec7e58f571,"[""score"", ""sending-off"", ""caution""]"
76989d08-3eab-4ed6-ac64-f8abaf2250c8,"[""substitution"", ""substitution"", ""sending-off"", ""score"", ""score"", ""score""]"
e3af99b4-a7b5-4226-820d-f8f47bd9d9bf,"[""sending-off"", ""caution"", ""caution"", ""sending-off"", ""foul"", ""foul""]"
0e69b59c-b982-40ba-93bb-e9bfeb6594f2,"[""substitution"", ""substitution"", ""score"", ""foul"", ""foul"", ""substitution""]"
67bd8ad7-2b9b-4a5a-aaf2-5e6d9626b89b,"[""foul"", ""substitution"", ""foul"", ""score""]"
4a466982-3c12-4316-a6c3-875546f4ccbd,"[""foul"", ""score"", ""score"", ""score"", ""caution"", ""score""]"
fa8e84df-f7ce-47dc-aab9-6c03f053bd26,"[""caution"", ""foul"", ""score"", ""caution"", ""substitution"", ""caution""]"
0076587f-0469-46d8-9437-988266e3c0d1,"[""score"", ""sending-off"", ""sending-off"", ""caution"", ""caution""]"
472b9baa-b2c1-465a-b872-3d6cbede20d0,"[""foul"", ""caution"", ""foul"", ""substitution"", ""foul"", ""foul""]"
14cd7e71-19e3-4dbc-9985-1b389d8acebe,"[""sending-off"", ""score"", ""sending-off"", ""sending-off""]"
8e984a42-83af-418d-9abe-0245169ae25a,"[""score"", ""caution"", ""sending-off"", ""substitution""]"
33fb9d7d-99ee-49b7-b8b4-12c74842fc50,"[""substitution"", ""caution"", ""sending-off"", ""score"", ""caution""]"
4fac6e84-c2b5-435e-9411-fd4e3674fcc4,"[""sending-off"", ""substitution"", ""foul"", ""score""]"
98fa29dd-896d-49ed-9def-17511b69a7d0,"[""foul"", ""sending-off"", ""substitution"", ""caution"", ""caution""]"
82e6ecfb-f5fc-4e1c-b01a-0b7bbd282a48,"[""foul"", ""foul"", ""sending-off""]"
6351e77b-ae9e-43ed-aaa7-2ac09f63a880,"[""sending-off"", ""caution"", ""foul"", ""score"", ""score""]"
e6f541c6-46e6-47df-8193-17fb97a1c0e6,"[""foul"", ""score"", ""sending-off"", ""score""]"
28375217-8850-4874-9fab-20250701e0f4,"[""substitution"", ""sending-off"", ""substitution"", ""sending-off"", ""caution""]"
9a3faecc-bd7d-4380-b89d-39cc2ec3e2d1,"[""caution"", ""substitution"", ""foul"", ""sending-off""]"
26fc9819-cf68-4ee7-9e55-13e42b12abd1,"[""score"", ""score"", ""sending-off""]"
78551470-356b-42bb-8e84-58aadb5fcbc2,"[""sending-off"", ""score"", ""sending-off"", ""substitution"", ""score""]"
6099be47-5598-4605-ae6f-22bb58ba9565,"[""sending-off"", ""score"", ""score"", ""score""]"
8096f5ed-71f8-4156-8335-3395be810656,"[""caution"", ""foul"", ""foul"", ""foul""]"
