uuid,tweet
eb481207-e110-4c94-96c3-dc48e4611bc4,@imkhan1104 Here is what #Islam thinks about Merkel's democracy. http://t.co/mwDPks3JP7
5538fe7e-6fd7-4cb8-8a8f-d2afe163c265,I GOTTA QUIT FUKKN WITH YUUUU!!!!!!!
988a60f1-b121-41b7-9eab-31395f38bc01,"@twelve8hundred Unlike you, who came to twitter to shout into the void. I dig."
fea9cb43-bff2-4b00-a91e-2f0cf73f5503,College stressing me out!!!
8d2305a1-b75d-4d3d-99f3-969bd6e695ec,The waitress bringing bottles I'm just yelling church!!
63f24bc3-af42-465f-85a7-6895f44f5553,Chicken livers. Do they have chianti? #hannibal #mkr2015 #mkr http://t.co/bYp2nqMtO1
a2551609-29c3-4417-bc00-95b9d93ae44b,When is the drag show ? #ECU
6ecba7d9-9e6e-4584-a929-16696c28f0f8,It didn't blow my mind. It blew my mind and my head. Colin is no Matt Preston. #MKR
d7976403-cb8d-4402-af62-fc1200a1a94c,@albertinho can't tell if sarcasm or clueless
aa11fd5a-bd0d-4aa8-a850-2646b706d88c,"Pinoy Pride 101: Porke di mo pareho ang views ng iba, basta basta ka na lang i-bash at 'cyber bully'. i.e. Mideo Cruz and James Soriano"
89078983-06d5-489f-9d15-8e68d40a5f88,Sass 😆😈😆 RT @arna_jane: They say sass one more time I'll throw the remote through the tv #MKR
2049f744-c5ce-4b36-9727-6c398041a36d,"I need a gif of a woman laughing derisively while dropping garbage in the trash, because that is my mentions."
4e4e2e2a-1855-4971-a720-224b7b49dd06,When did security at the high school get crazy? I just want to see Mrs. Staudt.
f6c3aef2-6bd6-4e25-a760-3f4b0c608d4c,"RT @Spacekatgal: Woke up to see Revolution PC is ranked 84th Steam Greenlight games in 20 hours! THIS IS AMAZING, thank you! http://t.co/NW…"
2da7d0f0-1013-4b43-9be8-e56ba5504953,"RT @guiltyx: ""@JillPantozzi: Please report this: https://t.co/IZmfm1cqQc"" Abuse of @Twitter API and privacy hack, @support @freebsdgirl @Th…"
95b65eb9-cfdf-400e-82f6-9144fab045e1,@r3sho Settling on stolen ISIS land made them criminals. So they should have to flee.
e19bcb29-d1e1-4c30-bba8-6896037e5db1,@Itz_Ameerah hey ♥
ed1ab0a2-cfe9-4520-a630-5ecb48203785,But I won't the bloody blondes to stay.
817517e5-53d1-45b5-a3d6-30d1774d2f05,"@MaxwellTolvo @Spacekatgal @davidsgallant he's OK. if we were stranded, both hungry, and i had a sandwich, i would probably give him half."
9612fc63-41cb-4e8e-bd89-ed72ebbf2905,"@mykitchenrules that was a joke, bullshit scores #MKR"
948944ba-3e6c-4ceb-babb-ce9086ef2941,"@LifeInKhilafah Loss of Kobane, Sinjar, corpses returning home will dry up recruiting. And Europe just doesn't have that many crazy people."
82e99608-4491-4cac-b9df-01948527c0cc,"@TonyCDKelly ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ☑ http://yfrog.com/khpu6tkj"
f70ba543-d48e-40f3-b53a-2bda0a137b2c,ah y @Danipburgos para de hacerle bullying a la adorable e inocente @sitapau u.u
85a129f3-3157-49b1-8cbe-6078c7084cda,So enjoyable.
426bdbf7-b6eb-46bc-9311-73f2eb20edb5,OMG WILL LMAOOO. He cracks me up #MKR2015 #MKR
9986eb4f-aa5d-41b7-b053-361bb37d2fda,Twitter makes me laugh....Better than the series ;)))))) Very funny 👏👏👏👏👏  #MKR
fa8472cd-ee6c-4205-8226-228bedff9095,Bad bad food. Plain and simple Kat. #MKR
dabfdfbd-0afb-4d44-ab37-0bb41320d27a,RT @NotFaulty: Mark Kern is the dictionary definition of 'Willfully Dense' http://t.co/Yfu94K6iD3
d2c1138f-1cc4-43e2-a7a4-3d090fb77e23,"Amazon has selection, decent prices, overall good customer experience. but their user interface has been a hot mess for forever."
f0773240-7350-4550-a39c-0f7cf432b737,@bellathorne143 I love how much confidence you have. I don't have any because i feel like such a loser when ever i get bullied in school.
bfd2b6dd-d51e-454c-a3dc-e9243c4ffc2a,#TwitterFamousWhoFollowMe @ItsAkmal &amp; he's my classmate too :) haha !
8a25aec5-701d-4af7-99b9-8a3759a30c71,#reasonifailatbeingagirl would much prefer to watch Cowboy Bebop than Made in Chelsea
54ac3671-f4e2-47e9-906b-38a1c6007e7c,@Somalsarwar @_Ibn_Latif ROFL. That's an A10 warthog hit by a SAM in 2003.  It made it home safely. You guys are really desperate.
50c9f231-831f-45e4-8a2b-8a5eef4a9a00,"@MaxBlumenthal @Phan_N Always love to hear people show how smart they are by talking about the ""inevitable"" after the fact."
4b544088-4afb-44e0-8f25-ada33baf8679,@ActingAnEejit that's an odd height to have a plug socket
b0e6b326-0886-4ca8-adcd-57822a31286e,Hey @Channel7 @mykitchenrules is dying a slow death.. Even @ImACelebrityAU looks a better alternative! #MKR
56df4131-e005-4b72-8eb0-e9e24dfae45f,@azharyogaswara mana arsenal lo ry? Cuman jadi bahan bully an wkakaka
72b1dd4b-2513-4998-b660-439e7053c373,Don't get this dessert :/ lol #MKR
f42aa08e-1a52-498e-b3bd-1ed11ad23cad,RT @comcen76: #Kobane February 2015 100th anniversary of armenian genocide by the Turks. .
1098754b-5702-4723-bc7a-1b7fa102667f,"sofrir Bullying na escola,sair e minha mãe passou 1 ano pra perceber e me criticou meu Pai vive viajando e me perguntou sobre isso pelo Tel."
2e1efda1-ab62-4401-97f3-6d89fc39fe17,@1AndyJonas #Bullying....
63daec56-694d-4739-92e8-74756c6fb145,Kat the contradictory cow. Says she regrets voting strategically but does it again #mkr #mkr2015
03a06cb1-d0d6-40c3-9635-2f2d8e9673f0,ugh these fake nerd guys that don't even know who wonder woman is.
c6dd02f0-7dea-48b8-bcd0-01a48ca25f06,"KKKKKKKKKKK eu e a mamae zombando com o que a mulher fala, praticamos o bullying :p -NN"
fb85a606-424e-42cd-98b2-9c264eb34d8d,AVAILABLE FOR ADOPTION! Bully ~~ Available English Bulldog for Adoption in Chicago IL: Image: http://i897.photob... http://bit.ly/nULpEa
040fcfca-a6b0-4dfd-812e-0bb0f14a632e,RT @IUteamstarcandy: [ANNOUNCEMENT] IU with Oh Hyuk #Cant_Love_You_Anymore will be out at 6PM today!
ee1c2b09-5f5a-4746-8985-220e19aa2ac7,"Wait, I thought #MKR was about the cooking? Why isn't anyone talking about the well cooked chicken livers?"
d9c27600-dda1-48fb-8e20-771f9f402564,6 Italian scientists given jail terms for misleading statement before 2009 L'Aquila quake that killed 309
a771ab6a-f999-409b-a53e-5b9845e2191c,"The bus is packed and I'm surrounded by people, can't breathe."
40108a4c-4523-46fe-befd-5a0605994f96,Good breakfast ideas with vegetables.  Vegetable fritters with fresh corn yum #mkr
7d78243d-eb04-480d-8fc5-fe8630ae9457,@Lyuze_ Yeah Yeah Yeah. WAAAAH WAAAH *sticks tongue out*
92a8aca7-f2a0-466a-aad9-afce0c548efe,"I kno there will B hard times, we'll hve ups &amp; downs. We'll cry &amp; fight. We'll have test after test bt IM READY 2 TAKE THIS CHANCE IF U R!!"
c3ca6705-aa37-433c-bbec-7a4e74ef9937,"Oh, my username is already taken? So I've done this before. fuck youuuuuuuuuu uplay."
a69f2483-af21-47be-9f73-8e4916abd5a5,How to make Brown Butter Ice Cream - with yoyomax12 #mkr http://t.co/CUzrgCtT1g
6e4d707e-e852-414e-b8de-51b24db1b0c2,@coconono under my clothes. :P  the cape is in my backpack.
8935b8ea-803b-46fc-b92d-55a8e1a7007f,"Jesus brought us a new life. The life that is not subject to disease,fear,poverty,confusion but it is the life of total victory in Christ"
ae5b0832-9c33-4851-9c34-6f0f09792254,@Bananaramble Two of those three are already real...
2d60e5ba-cb2f-4095-b90b-785c604135f3,All the other schools got 3 weeks of break. Thanks Calabasas 👍
184d6981-79de-4c9f-b95b-44e25c2f097d,RT @ChrisWarcraft: I would rather lose 100k followers by standing up for others in a bad position than gain 100 by keeping my mouth shut fo…
fba4495c-686f-42d6-9306-e39760b335ea,Deconstructed = bullshit #mkr
0e583a38-f132-4051-a161-e58440bd8fce,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/HiokLPC
346a9480-bb5b-46eb-b9cf-3fe24a928cd1,@johnmeehan45 Didn't have you down as one of THOSE northerners John. Surely you were sensitised by your time at Durham? Eg CArSTLE college
be4e71ca-4bbf-48cb-befc-98f51f14e4ed,I feel bad for some of you hoes mamas! They did not raise u to be the hoe you are today!! ð¤¦ð¾ââï¸
07fc6a46-0cd8-4e92-ab99-7aad7ff71eba,Mascarpone aaaand marscarpone sorbet??? How's this gonna work out!? #MKR
35f7b58a-8835-4876-a928-71e0f26d8ca3,"@Abu_Baraa1 @Izharudeen90 @Sheymaa90 With Baghdadi bad mouthing Mullah Omar, that will be the end of that."
3442f80a-2b7a-4724-8803-dc334c31a599,RT @RavenHUWolf: Ignorance &amp; complacency of Forbes shines through ... desperate for people to believe in Islam.http://t.co/xDJvevOqZ1 http…
6cb1baaa-0c5e-410d-b644-cf94bfb63245,@comedium @FactsOfSchool @comedium @FactsOfSchool i already did that..but see ^_^
292ed859-7f71-4786-b198-fb4cb95ec648,Goodmorning Twitter
77a8cb46-46fa-42a6-8962-c34c3024bed4,RT @marktvn: HIS MODELLING LIGHTS UR ASS ON FIRE RT IF U CRIED BLOODY TEARS https://t.co/9Qy8TYagTC
b7f57fe9-853a-4500-91e0-10b9d22e1310,"http://t.co/DfojYpSE3T and http://t.co/AQH97LKYw0, Mary Anderson is the fucking inventor of automobile windshield wipers, never forget"
7247c070-effc-4dad-83fc-86709e6c4645,Said i would come straight in from school and do homework before dancing. Ughh twitter let me do something worthwhile
024334a9-7b04-4ac7-8be1-fa35ca4bcb29,"Paula, Kiersten and LJ's song about bullying. Great job! (Uploading more videos now.) http://fb.me/ASIm1gw1"
b8e364f2-69a6-46cc-b195-5ea3038e1568,"@PeerWorker yes. given that one group routinely posts mutilated bodies on twitter along with american passports, i'd say they are worse."
5b7b689b-8cfa-4eaa-b2d5-53e972047180,"Happy, Friends, Love, Bullying, *medo*"
03ccf4b0-ecfa-450f-a77e-b12918b981ef,Twitter bulling
d9ec3541-7b42-4ebc-9d8f-752b0fcd75a6,@MaxBlumenthal Good. Send me a fee copy. I'm running low on toilet paper.
b6663ec8-831d-4ff2-9ea9-2cf4b8321d6f,@blog44 How the Political Right Bullied the US Government Into Ignoring the Threat of Right-Wing Extremism: http://t.co/Ocz8HGJ
d9fab532-02c1-4930-90d9-4fec2acd46d1,@carriehfletcher HAPPY HAPPY BIRTHDAY CARRIE!! Xx
71ea7d68-cbc1-48fa-9c06-478e11fb64c1,MÃ©xico Opina 'Bullying'  #CNNMex creo que al agresor se le debe tratar psicologicamente porque es la parte mas  dañada.
4458e433-1002-4967-bb6d-5ab45f801234,RT @RavenHUWolf: Two relatives including the uncle of Abu Bakr al-Baghdadi have been arrested near city of #Samarra http://t.co/Ppe1vRbdqn …
b28b10a0-95d4-4f9f-a378-b15e4084891d,"Stop calling it ""being strategic"" when really it is ""being shameless dirtbags"" #mkr"
2091ce90-e6ad-4fa3-8187-141335699c9a,I don't fuck with squares now do that mean I'm out of shape##3Hunna
4ba7ce02-5b74-4d5f-a996-046950228290,"@halalflaws @AMohedin @islamdefense @haroonstyles @greenlinerzjm No, it says this. http://t.co/zpGYjCBUNb"
b57c86bc-e0cc-435d-b0b8-9d50876571fe,I don't retreat. I reload.
7209bf03-00ec-4d76-b24f-b8eb47bbb799,@mutaSawwif Wrong. To stop human lives from being taken by ISIS it is necessary to kill them.
5150fdbb-c72a-4810-8739-a1c631382748,@Stan_Philo agreed.
a62093c3-2d91-4090-b880-ee96130a1d2b,"If we're at the bottom of the leaderboard, we're going home! CLEVER! #MKR"
70527502-c623-4461-847f-2e0874b9f589,@murphy_slaw https://t.co/M8w8xnUnDL
595029bd-b1d8-445e-8d51-b5efbbad20d7,"Doesn't anyone have a gif of Manu saying ""no you get out"" cos that would be awesome"
53dcb86a-9921-4cad-8a74-84c4327bbc56,More shit that dudes don't have to put up with. http://t.co/VW943zqxcT
0ede5a83-31cb-4212-aaf4-37cbf5ee9355,Me: they are gunna bully your daughter if she's still acts like this in high scool Mom: pobres higas de su pinche madre  no se la acaban .ha
ae1ff552-59ab-478c-8151-dcac506f2c3a,@YvonneNiShiocru You could just delete the first 10 words from that tweet and lose nothing of substance.
3896ac80-baed-4e3b-a809-63d996fdb418,"if i was locked down with no money, would you hold it down for me? i just gotta know for sure, are we in this together?"
324c456e-85b7-4dfd-9fc6-86ba11d16888,Im gunna have some cray abs by the time im done being sick #sickpeopleporbz #coughing
75ed49e1-770c-452d-b8e2-686c48d975dd,#HowToGetAwayWithMurder? Serve raw #Spatchcock! #MKR #MKR2015
70d1cd81-20cf-411b-9c25-c5839c602071,@crazycultfilms You should have vomited and shit into a garbage bag and handed it to him.
8b7c89fc-fb67-40fe-b5ed-688f8fc91b4d,"Which is fine, I guess. But she went out of her way to talk to wadhwa. Interesting, no?"
670a616b-f04f-427f-943e-8cb3e9c80f7d,@halalfam @biebervalue @greenlinerzjm All the domestic violence data from Muslim countries says that you are lying.
68a63b86-5d2b-4cef-ba0b-ba30ce9f4d77,@alfananaboe Tindakan mem-bully sah?
7b18e75e-c113-462e-9012-be09e572929f,"College perks, when kids still in school and you"
a0dc2b9d-253a-4809-8ce1-510cd21715ce,How can they get away with that. Kat &amp; Andre are cunts. #MKR
4f81d6ec-ee99-4463-b4f1-be1fd30da1be,RT @VikingsFan1964: “@NFL_Memes: NFL Valentine's Day Cards http://t.co/VTT7oRsboe” @steelchick34 @PollyY2C
0db23997-54a1-4e27-a81b-a3566f26dfd3,"@waddup247 I've lived 60 years and have never seen a KKK member.  The ratio of jihadi attacks to KKK attacks is 10,000 to 1."
1099d8c4-c93f-4bef-8c01-632022d5c1d1,"On presentation alone, these girls shouldnt even make the final judging. 2 of 3 looked like dog food #mkr"
1daae3d5-4924-4819-b967-6873612750e0,My new avatar is brilliant :-D
9855efa4-b6b0-4328-952a-6615447c2a80,RT @mellym09: Not really a fan of #katieandnikki but would've rather they stayed than #katandandre #mkr
ad671269-c82d-43ec-a2cd-654a9d5ea821,@BRiTT_BRiT90 lmao guh these hoes dne told on me ion care fr fr.
81164645-309e-4e17-a889-b830f46e8d98,Everybody go vote Early!!!!!! #GoVote
a9309ea0-ff29-47da-95b5-9c89bca03d41,"If life hands you lemons, ask it why it has hands. #MKR #MKR2015 🍴"
eab7b27c-c13d-429a-885f-af0192aa2db4,@eDRoaCH @twitter think about how passwords work. are they stored in plaintext? can the provider easily decrypt them? nope.
2c4098be-fccf-45d8-ac56-e5d3b173f848,"The strategy is working! Tonight, channel7 are having to make up their own tweets lol #Mkr #MKR2015"
a3c420d2-70e4-4736-9e2f-439528b13279,@MirelaLaden Diz: Vooc magra desse Jeito Sofria Bulling Magina eu qe so gordinha uhsauhsahuuhsahuas' Euri teamodoro viiu !
edf2fb13-9d59-46db-89a4-bc89c21f94d5,#Uol \n\t\t\t\tMaioria das crianças ligadas a bullying sofre castigo corporal\n\t\t\t:  http://t.co/u40K8UV
918f805e-fa93-4a55-bdf8-ada494fc9a26,@MrFootball42 naptime!
6b79311a-7852-4bb3-af00-9787c08ce845,"Gonna shower, do my hair, then see my bff @megane242"
a9a3e5d9-0731-450b-8276-2d89790b8323,RT @fakerapper: OMG I WANNA PUNCH THIS GUY IN THE FACE. #gentrification
bc176114-68dd-4516-aaff-f2a6d0c13f6a,RT @karina__hogan: @wedancedonce #mkr purposely pick slightly unattractive girls who're besotted with themselves. Makes good television lol
6d4f71f2-49d5-43ea-be44-f02e4a39f6f0,RT @shanley: This causes lasting trauma that will not only temporarily silence but forever change the target's sense of safety and support …
d032ad5c-b1bd-42cf-bc75-e719d1fd89ed,"I aint gone just be an asswhole,, but that Mr. Nice guy shxt over with"
a4bd281e-d9bd-45f7-ab06-e45f217cf133,@ItsJustYousef #FalseEquivalence
30a31cdd-90dc-481d-a1f9-005adfc032d0,@GerardGeorges4 @AlsisiOfficial Word is that the YPG/YPJ has for the first time encroached on Raqqa province today. They took a hill there.
378a6d78-5f85-420b-b83e-0095fba7e1ac,"RT @RudawEnglish: #Egypt's military has bombed #ISIS positions in #Libya early Monday, following the brutal beheading of 21 #Egyptian copts…"
8a9ba831-8223-451d-a686-9708c4e78e3a,"I'd be happy to get an adult, but leo wouldn't adjust well. He thinks he is dominant to everything. Can't have a big dog, he gets protective"
9889dd81-8ec5-4452-b0e5-de4027e53d20,School Fight Bodyslam Bully gets OWNED http://t.co/emeTLN4 #toocoolfortv
69c128be-d62a-494b-bca0-94f036ca933b,RT @EzidiPress: [1] Today [24 February] in Mosul: Smoke over many parts of the city by coalition airstrikes. The camp of al-Zarqawi http://…
e62f2fe8-6e0a-41e3-9289-b9d97446199c,"@macstein no jor, I bully Ў☺ΰ in a subtle way, leave d details to me"
53b8b6b1-4bce-4217-be07-507800947902,"Another left wing fallacy, that poverty causes extremism, has bitten the dust in multiple ways.  Here is one. http://t.co/oDG9YKzzRJ"
50c411bf-d993-44c6-8ca3-0d4e32844c61,"@sschinke it's entertaining, but well... let's just say my entire next week is quickly filling with meetings. no time for gamergate. :)"
2a78a7c0-c47c-4d85-bddd-4924e5c52029,@girlziplocked jfc.
7a192879-7d85-4fcf-9e9f-e59befb308c9,"fuck school , imma marry me a rich nigga so ion have to do shit , forreal ."
f583d701-201f-43b6-838f-635c3b11ea89,"A wise man once told me, ""Logan, don't weigh 200 pounds."" @therealgiffy"
17225c8a-82d2-4d71-a751-530270901762,Also - I'm thinking that another SJW party may be happening soon. Perhaps after GDC?
92982cb3-7c19-4259-a6c7-55e5ad7c5211,"@dylanw I'm sorry you don't have any time, that sucks. But next time you might want to look further before useless vague callouts."
c48e297c-17b7-4aff-abdb-164b068d13e8,"If someone is too drunk to drive, they're too drunk to consent. If someone is trying to get your friend alone, protest. LOUD."
24906189-ed47-42f2-9cc4-dfe5e5fbad64,"hey all you Napoleons out there, follow me before Wednesday for some extra credit."
fdce729d-8b5b-4c62-a419-2a3ffc5b6612,@wwaazzaap @ThatSabineGirl top kek
50fcc409-10c7-4eb8-8b02-d4a5b447c778,@aninkyaffair I am jealous.
8f792957-7d91-41e0-9800-fba858da017e,@NO2Bullying PLEASE sign this petition...help stop the bullying!!!
37f198b5-0b53-4e18-a33f-d76905670214,@Love___Egypt http://t.co/AZzO3NyuUb
db167436-0c41-4a66-995a-57eaa797c71b,@tobyfee @justkelly_ok #hipchat FOREVER
85a41ecb-c1dc-40f8-8dc4-ada7eaf987cf,"RT @sarahkendzior: ""When I was seven years old, Woody Allen took me by the hand, led me into an attic and sexually assaulted me."" http://t.…"
d5034aab-abd3-4cc9-b5d4-f73787f8eaea,@informationchef @dannyo152 ❤️❤️
c6d45e70-8539-4f31-882e-585516e105b2,@Polzie @moshanthi who should we bully?
d324e36a-b8f9-49e8-8a89-2c8ff4015916,I got to be more active on twitter in fact I'm going to be more active
8d0ce41e-1f04-470b-8466-3739c857e28f,Happy bday samya
924de844-5904-47ec-9598-8ecba5448ec6,@fauentoma háganle bullying pa' que se vaya.
20427950-f7b2-4cf8-abb3-2f21277dbaac,"@garbage_person @thisonesakillaa You said as much, dude."
8e0f1906-e4de-40ab-a418-01fe9c90825c,A4 Children are now facing an empty safe haven -home. Everyone out doing seperate- No meal times together #ProCChat
d896c5bf-9b92-4ca0-bd4a-5d50a10b5dc2,RT @peteevansnot: OK - get this off my FB page asap! #paleo #mkr http://t.co/n3Y2cItgLV
232e50fc-6f28-440a-8c9e-7775d0e6d439,RT @randi_ebooks: @KaylinEvergreen @Queer_Dalek @freebsdgirl write enough puppet code and you have the basics for ruby just to give the sit…
e49bdb1e-9bba-4e92-b9ed-726bf76aaae7,Good morning @Carmeldip
a60d4f21-44fc-4edb-840d-f6f0c9b1c61e,@hestiahdruid are those any good?
35143e5f-3b3a-4ee3-9b51-0fa648e7b23b,Guru wes tuwek sek iso di bully ae wkakakakka
9f6cf7b0-a5f8-449a-90a5-914fb7f530cf,@yhdjgdjhyghghgj Thanks. I'm glad that all the genocidal Daesh slavers were cleared out.
64af26fd-6da9-4bea-a45b-4f16ab05a5a2,I don't want waiting.... BWAHAHAHA #mkr
952fb07e-89cd-4920-9a36-b5d7f35675db,Might just tell his ass Happy Birthday
00e05d8f-43a6-4b35-b1f6-28e034f8ccfc,Walter Jnr from #breakingbad would love the variety of breakfasts. #mkr
61659bdc-6690-4a9c-8c88-44d6e289d132,@Numberrr2 Diana Ross and the Supremes
cf1a797e-7b60-4fd1-8be2-95cd27692167,"RT @FeministaJones: I wrote a piece for @TIME about domestic/intimate partner violence and its impact on Black women. Read, share please? h…"
52e59803-8cac-4c7d-b76a-1effe0c8b347,I miss my bestfriend .
6a5f5613-de4f-4793-8088-3c2f85417fb6,RT @JJTheNoonas: [INFO] 170403 Jinyoung spotted at Han river with gagman Lee SeungYoon!
f42148e5-bf34-4f72-ba1b-329ebc6ced4e,"Mommy told me not to act a fool, I can't promise her anything."
a3ea954d-f06d-4934-a779-639028950949,Fucking lol! Crime against cooking! Hahahahahahahaha #MKR #MKR2015
0bfc3176-bc19-4603-b58f-71c0115c1930,The Texan is gold. #mkr
98a76650-5c86-4ecb-84d3-7ab3315d7ec5,"@dllvllHllvllb @hyperion5182 @PolitiBunny @TheBlockBot she's not on the autoblocker, and i don't run blockbot. blocking manually for now. :)"
b1e645e4-8534-41e0-b4d7-4b3359027cf1,@d_bully personally i blame Arsene. must all be gooners. Signing chamberlain instead of a centre back must have pushed them over the edge
26f186d4-87bb-4598-be14-c577481e0120,"#exercise,#cardo,#running,#bootcamp"
0926d854-8cfa-4dc6-975f-560ded6dbced,Hey Ma in the orange skirt
7fd27c5d-29ea-4bea-873f-4f7bafbb1910,RT @dogannewsagency: Boycott of schools begins across Turkey http://t.co/WueGamXAVu http://t.co/z4EJVVcKcU
2076ba68-0697-4761-9029-182caf162552,Ehh it's the boring stage now #mkr
39c39217-c409-4e80-a071-0460a1777baa,Blessed to have you too 😘
2cd53155-67e7-4490-961d-7c5d06cf71ca,tbh rooting for jane and emma bc we have that lawyer bond #opposites #mkr
aee3596d-d0b9-4dad-99ba-a84d3534ef83,Caller wanted MIKE's opinion if they r liable.
74f5cc4c-bc5f-41eb-a63e-36e11036d3ab,"@SpaghettiOMals YESSSS SON!!!!! I was like WHAATTT??? And he gives EIHT the ultimate guest spot beat and execution, amazing"
c5513d11-dc08-4fae-b9a4-a2ddaafd5e90,Everything happens for a reason
e42a09c2-6df1-4e67-903a-c7afb5f36798,Prayers are going up for my Papaw today as he goes for Open Heart Surgery.. I love him so much...
107745d5-569d-4659-bc50-a94b3d34af56,Lol hot box on a red light !🙉💨💨🚦
44429dde-e416-4fe9-9769-ee007379328d,"All of that is on tomorrow? ... Wow, it's going to be a long episode!  #mkr"
3cf1f145-e609-479a-ac75-cc9f6bba233b,These outside challenges tend to separate the genuine competition contenders from the rest of the teams #MKR
ca826a49-5e3d-4e3d-a407-638e56000f4e,@Classy_Broadx gained some points. #aboutthatlife
41095fdd-46d1-45a2-bcd4-346a38b3fe01,Ironic that the Democrat's party animal is a jackass #ijs
a28288af-952d-4833-8643-2098d20b086a,"Mum; You need a college bad not a handbag. Me; But mommmmmmm, it's phinkkk :&lt;"
5e365474-34ca-4c2a-b393-1f82b8356cdd,"@Brulins você faltou hoje, eu fiquei tão forever alone, não tinha ngm para práticar bullying , haha love you !"
89094864-3129-49c1-9237-f78e9fd2c0d7,"Another round of instant restaurants, get to the good stuff already #MKR"
0c02727b-ecae-4a2d-b417-c25107a6d37c,@Sanaa_Amir made my Monday larki
332e9d49-02f7-4da4-90fb-acb48457a113,First bus ride as a Warrior and I get my phone! #eatshitsunshine!
f0cd5213-ec94-4ad3-9d1c-913381b47f45,@harper @korvys it's also a license I know well. I agree with the philosophy behind it.
0a1cbaf6-e91b-4936-8068-a0ebefb730e7,@Willie_B904 then u gonna go broke
1e6a20c9-f64f-41eb-99a1-bf133bcfa612,"#50factsaboutme I always feel like my ""friends"" just pretend to like me because they only talk to me in school"
d0736521-dd5f-407d-bc5f-e7dbf1c25e44,"@NIACE_CarolT of course I am. This week Paris, then ICAE strategy meeting in Marrakech, then the conference.  Life is quiet!"
9b71fdd3-ebf0-48a7-991c-72e095950838,@loveusomenita Lol. What Was She Doing?
4d6eb796-b442-4493-a734-39a4275e8e04,@IMrTrippy That you haven't grasped that Humanity 101 fact spells disaster for your interpersonal relationships.
96907bdf-a199-4890-b7c3-ebaa00ea2a72,"She's buddying up with wadhwa, because he endorsed her book. She's friends with weev, who targeted *so many* women in tech."
ecb24369-23b7-4e98-9966-56666e7c967a,"Hmm, methinks @channel7 might need to rethink letting the couples score instant restaurants from this season on. #mkr"
513ff20b-b300-4f45-8fe5-4aaa421d299e,@NickMiller89 wrong sir. You started building a bulky first day at camp! Tomorrow y'all will start being the bully! Get it fam
6c4cdc3f-f989-4b39-9c9d-0dd029e76d12,@ebuchholz got 'em! They're only $1 a bag. Must not be very popular here.
c8550c64-a532-4dea-9a68-ee265311b2c6,"@discerningmumin Do you think of democracy in the Hamas sense? One man, one vote, one time."
5a334b4a-b8ed-4e15-a853-b1fde44fddb1,@ItsCombs I'm about to get in another league! You want in that one
c12388c3-4a01-40f2-b1c7-46de87a6ed7e,RT @finicalgal: Stuffing up instant couscous should be an immediate elimination.
67a066c2-be21-48b6-9c6c-5e1a33bdc414,Fucking old people can't drive for shit! How the fuck your gunna stop in the middle lane on dale mabry to get on the left lane! Fucking dumb
b30823f6-6454-4842-9bdd-3d9767b00fee,@leizlibranza yeah pole dancing was my biggest achievement! Aside from i knew how to actually look and move sexy with some bonus classes!
24299235-c927-47cc-893d-122132d30c76,@Reni__Rinse Only when I can objectify the lead will I pretend to care about a woman's point of view. Got it.
0933cb00-4d54-4ee9-9fbc-2d379827a486,"How the f#*k are they ""models""? #MKR"
88a33850-48d9-45ac-9c1c-a15b38b0e028,"Female devs make me uncomfortable, so let's imply her work was a single commit. http://t.co/tcBENL2vxh"
6ff34c22-1011-4e4e-a3be-7b18212aa27b,Fuck you if you hit nerds :/ #nw bully Beatdown
e4d5eeaa-4c72-4dc4-831c-fc0c27ba0ac1,@ThelmaSleaze And no one said only women should stick together. Non-rapist men can also stick together with their (women) friends
51cb3429-4afe-432f-a41b-de78813105db,"RT @saraewilliams: Calls for a march of a million tomorrow to remove Jordan from coalition, but some mourners say this is not the time or p…"
42fdfc49-a26d-4c73-8a18-2f4ad7cd142f,A class that I will never pass is #Algebra 2 .
32a1e19d-ee8a-4ea3-b0fe-4535dd3fb051,RT @KateFoxy: Kat and Andre can fuck right off. #MKR
11f6a09c-7435-4e65-a742-27c7f2849504,RT @FreddyCovington Hahaha I'm not sexist but this is funny http://t.co/BBDmuKXj9W
ff64bf55-b388-4df1-b7c2-5f6d57da99e9,Waiting @ thee orthodontist. Just wish it was actually for ME. (.___.)
8bdd3d77-0e81-4d74-bdbd-23e935571001,"@hayhenning good news, if i ever have a problem with a big mean bully, i know who to call!"
beb5d365-4547-4974-a4b0-8ba9c2b883c5,Wait so are we voting again when we come back to school ?
68df184a-b267-40fb-b511-10b29f10bb6b,Where the weetbix?!! #mkr
c6b05cf7-33bd-4e47-bc76-84382fc48a2e,@BenKuchera I SAW YOUR FACE
b8a6557f-ef7e-4720-983e-0db7de5c47cb,@itvnews @mittromney @barackobama @robertmooreitv
1ec17995-ba6e-45a4-92f0-fcf21be1c06f,@gemmamariexx haha you and your fella are cute as fuck. But wanting to rip his head off probably shows a degree of Ludus :L hehe x
71c4c8dd-93c6-415c-91d5-a75623c0daee,http://t.co/NXgtqSlchG
5fab64ae-d49d-488d-b10f-bf53a4fc5352,Only 55 minutes left of this class...
