uuid,events
c4227346-95bf-4c04-8611-7445ebfa812a,"[""score"", ""substitution"", ""foul""]"
47719792-ad66-49fd-894b-a3377f585712,"[""sending-off"", ""score"", ""sending-off""]"
593c513d-158d-4718-890a-8325a0a16605,"[""caution"", ""caution"", ""sending-off"", ""score"", ""sending-off"", ""score""]"
2429f35f-92ae-4fd7-a475-bfa3ac262fee,"[""substitution"", ""substitution"", ""foul"", ""sending-off"", ""foul"", ""score""]"
5d743d2e-e223-4dc5-baf6-7866f6fefa1c,"[""foul"", ""sending-off"", ""score""]"
3b995b44-752f-4ec1-81a2-962b3f737209,"[""caution"", ""foul"", ""score"", ""substitution"", ""sending-off""]"
ec3302a2-7bf8-4c8b-97dc-5c9b419e35e8,"[""foul"", ""score"", ""sending-off"", ""foul"", ""foul"", ""caution""]"
03b65da7-a31c-4a83-bd3e-f1e48c23754d,"[""score"", ""score"", ""sending-off"", ""caution""]"
f2b32d56-5669-40bf-9f95-57cd0c78044e,"[""caution"", ""caution"", ""foul""]"
1ebb3b0e-a788-4780-8b75-437d1b1262f6,"[""score"", ""score"", ""score""]"
f4b984b9-2478-45b2-96e0-47917eeaf826,"[""score"", ""score"", ""caution"", ""foul"", ""foul""]"
bd711d6b-9359-402a-81e6-25c6f969dc0f,"[""caution"", ""substitution"", ""sending-off"", ""foul"", ""caution"", ""substitution""]"
353f8656-0daa-4ed2-ab29-54b82aea95ea,"[""sending-off"", ""caution"", ""foul"", ""caution""]"
2d5a7a08-7b62-4d90-bb71-d10bec6bbe34,"[""foul"", ""substitution"", ""substitution"", ""score"", ""caution""]"
c40443d5-eba7-4cf7-86f1-2647fe987e3b,"[""sending-off"", ""foul"", ""score"", ""foul""]"
f0104ad0-31ee-4ddd-b84b-3057daf4a6e7,"[""substitution"", ""caution"", ""sending-off""]"
495a424b-7121-4287-ae5b-df319f0b4767,"[""substitution"", ""foul"", ""score"", ""score"", ""foul""]"
8ad63d13-439e-423f-9737-47f277c16944,"[""foul"", ""caution"", ""score""]"
295e6d78-cd66-4f06-bfd9-8a50b1b0f6f8,"[""caution"", ""sending-off"", ""foul"", ""foul""]"
7f068ad6-422f-4a77-82f0-f47bd8d8cbd9,"[""score"", ""caution"", ""caution"", ""score""]"
17893dae-18a1-4201-bf26-74c67e1c8280,"[""substitution"", ""sending-off"", ""substitution"", ""foul"", ""caution"", ""foul""]"
c8439149-15d9-4e0a-844e-df24e59c0bce,"[""foul"", ""score"", ""sending-off""]"
99db0159-f9da-4ec5-b15f-d9ff077080aa,"[""sending-off"", ""foul"", ""caution"", ""substitution"", ""score"", ""caution""]"
958c1a51-d9cf-44d6-97af-8d688036db1c,"[""score"", ""foul"", ""substitution"", ""caution"", ""caution"", ""foul""]"
ba9d3c8b-f732-4a3a-975a-d8d1564c7de9,"[""caution"", ""substitution"", ""score"", ""substitution"", ""substitution"", ""caution""]"
dd50aba2-b7e8-4ac4-8702-728196dd68cb,"[""score"", ""score"", ""sending-off"", ""sending-off"", ""score""]"
d92e86d2-8e26-438c-b59a-65ae2dd92654,"[""score"", ""sending-off"", ""caution""]"
49bc91aa-8013-45ab-9d8c-479ce6c2fa43,"[""foul"", ""substitution"", ""foul"", ""substitution"", ""substitution""]"
3670d11b-f001-4954-855a-c9a499091b70,"[""score"", ""sending-off"", ""foul"", ""caution"", ""score""]"
d1e8361b-2537-4a05-89d4-5808beef246c,"[""sending-off"", ""foul"", ""sending-off"", ""substitution""]"
8410c10e-e47d-4b5c-9cc2-b63596e7c824,"[""substitution"", ""substitution"", ""caution"", ""substitution"", ""sending-off"", ""caution""]"
c79cd30b-abbc-4666-a672-00df94207eed,"[""sending-off"", ""foul"", ""foul"", ""substitution""]"
d4d7d5d5-b2b8-4983-b89c-72816bc1c763,"[""foul"", ""caution"", ""sending-off"", ""foul"", ""sending-off"", ""substitution""]"
2aba9ea2-1e67-4b8b-a1eb-fb9a43271093,"[""sending-off"", ""caution"", ""caution"", ""score"", ""sending-off""]"
58ad6025-9ece-41ab-935b-e8e9da69c0a6,"[""foul"", ""score"", ""sending-off""]"
ca9ac9bc-b27e-43ae-93a8-f4b97bce67ab,"[""sending-off"", ""foul"", ""caution"", ""sending-off"", ""score""]"
d20fd47d-863b-4568-9cc2-9835dd285d5c,"[""score"", ""substitution"", ""score"", ""caution"", ""sending-off""]"
f1bb1caa-1120-409a-adcc-f947d0e722ec,"[""foul"", ""sending-off"", ""sending-off""]"
eed64d19-c70a-462b-a266-6a2fbdbc5a90,"[""score"", ""sending-off"", ""sending-off"", ""sending-off"", ""score""]"
1430f560-9d6e-4d0e-93c5-caf71770134e,"[""substitution"", ""substitution"", ""caution"", ""score"", ""sending-off""]"
ceb4b9d7-9777-4b84-b739-68e5a3729d24,"[""substitution"", ""score"", ""substitution"", ""foul"", ""substitution""]"
23825ac9-9967-452a-8a3e-e48170389229,"[""foul"", ""score"", ""score"", ""score"", ""substitution"", ""substitution""]"
20de8b81-244a-4836-b919-2ae26e175f25,"[""foul"", ""substitution"", ""score"", ""sending-off"", ""foul"", ""caution""]"
2207d38b-9b82-4383-a1fc-52121e5d5078,"[""caution"", ""substitution"", ""substitution"", ""sending-off"", ""score"", ""substitution""]"
7b891cc0-742c-41f7-bc6d-54d80f4d157f,"[""score"", ""foul"", ""substitution"", ""sending-off"", ""foul"", ""sending-off""]"
537c4de8-e83c-4987-81e4-2214bd582d48,"[""score"", ""sending-off"", ""caution""]"
2b24d699-00c2-42ad-b1ab-acae325f806d,"[""sending-off"", ""caution"", ""sending-off""]"
f238412e-46f1-4e1f-a14b-73d2c36be26a,"[""substitution"", ""foul"", ""caution""]"
5ed076fa-9aea-48e9-b03d-503d0c1fbb59,"[""caution"", ""caution"", ""caution"", ""sending-off"", ""caution"", ""sending-off""]"
b91dbcbf-715d-4f33-bc20-f8324f0d95dd,"[""substitution"", ""sending-off"", ""substitution"", ""sending-off"", ""substitution"", ""score""]"
7467d5a8-d615-4949-9d73-001f07094d9e,"[""substitution"", ""score"", ""substitution""]"
1e6a0483-6a2c-4d2b-898b-2ce04465f1ce,"[""substitution"", ""substitution"", ""foul"", ""caution""]"
02840e5e-19d7-4030-94bb-e9864e0762f8,"[""foul"", ""foul"", ""substitution"", ""sending-off""]"
ff7d04e2-6bed-4a9b-9db1-9d8a2179e619,"[""foul"", ""caution"", ""score"", ""sending-off""]"
f010cc01-23e1-4145-994e-ca41e83b802a,"[""sending-off"", ""foul"", ""foul"", ""substitution""]"
32fbb77f-e85b-441c-bdb2-b173ff5dbcd8,"[""substitution"", ""caution"", ""sending-off"", ""score""]"
3fb37cac-2a33-4c74-8a8b-99800e4eaa54,"[""sending-off"", ""sending-off"", ""caution"", ""score""]"
7f918586-66c1-4dbd-b76f-771ede6e4f98,"[""foul"", ""substitution"", ""score""]"
f1b18b22-4a2f-4ed1-a54e-8e491e85fbce,"[""score"", ""score"", ""substitution"", ""score""]"
9a998146-21cb-4a50-b7d5-f044aac63d29,"[""foul"", ""foul"", ""substitution"", ""substitution""]"
907f0baa-eaeb-4328-b659-c0cda1e0a068,"[""foul"", ""caution"", ""caution"", ""sending-off"", ""caution"", ""foul""]"
88e343c2-8da6-4b07-9d41-52668ca25f84,"[""foul"", ""sending-off"", ""caution"", ""score"", ""foul""]"
aa21e44e-05d9-4b03-912c-0519696affbe,"[""substitution"", ""score"", ""substitution""]"
4dad7d18-505a-4e33-93a5-b1ae6368c666,"[""substitution"", ""sending-off"", ""score"", ""sending-off""]"
506d8675-b781-48e9-8078-01c9e5dc3fea,"[""score"", ""substitution"", ""score"", ""substitution"", ""sending-off""]"
8c0a139a-023a-4790-aa43-28e499543ca7,"[""foul"", ""substitution"", ""score"", ""foul""]"
1b8ff36e-04fc-4a41-8d98-a78c8c6743c4,"[""substitution"", ""substitution"", ""score""]"
d1f13af2-003f-42a4-a27a-41320c3841f6,"[""substitution"", ""sending-off"", ""sending-off"", ""substitution""]"
4cf9ad2a-a175-474a-ac04-9cc71d87e3f8,"[""foul"", ""caution"", ""foul"", ""caution"", ""sending-off"", ""sending-off""]"
882e7c7e-f179-41d4-87ec-1aa01471e35e,"[""score"", ""caution"", ""caution""]"
5b47a253-f8be-47b6-ba52-95d6a392da37,"[""foul"", ""caution"", ""score"", ""foul"", ""score"", ""foul""]"
a80d73e1-da8c-46b7-8ede-d7c1669863c7,"[""foul"", ""sending-off"", ""score""]"
2fa8e8e0-54b1-478c-be0b-eb8bc343788e,"[""substitution"", ""score"", ""substitution"", ""substitution"", ""substitution""]"
9e012a1a-bbe4-4ce4-a9ba-3ad6760dd45b,"[""score"", ""sending-off"", ""score""]"
106c2a9e-c93e-49f5-b06a-20f9c8acbcc6,"[""score"", ""score"", ""substitution"", ""substitution"", ""foul""]"
a413c8d1-9129-4979-bf0e-8eb5e37f5391,"[""foul"", ""score"", ""score""]"
72a394b3-f799-4f33-9762-d7a670a21033,"[""foul"", ""sending-off"", ""substitution""]"
8f9eb9e7-b632-4821-ae36-8074fe538211,"[""substitution"", ""substitution"", ""sending-off"", ""caution""]"
e8ae5cf1-be4f-4da2-af1a-01145e402a6c,"[""score"", ""substitution"", ""foul"", ""foul"", ""score"", ""caution""]"
094b7526-8c1b-4874-987d-ddfb467e2ffc,"[""foul"", ""foul"", ""score"", ""score"", ""substitution""]"
32730cd4-27e1-48dc-ba10-78136c49b995,"[""caution"", ""caution"", ""substitution"", ""caution"", ""substitution""]"
da34d5f9-868a-42a0-9694-aa45f0d64227,"[""caution"", ""substitution"", ""caution"", ""score"", ""caution"", ""foul""]"
69a813ec-9abd-4440-9d4c-6fd3b9ee6aed,"[""score"", ""caution"", ""score"", ""caution"", ""sending-off"", ""sending-off""]"
3e23a38b-b6c4-4d3a-b378-69be41528fc6,"[""substitution"", ""substitution"", ""score""]"
5fb10a95-8e8c-45ff-9f9c-6fdd8d351054,"[""score"", ""substitution"", ""foul"", ""foul""]"
ccba3714-498e-49fa-aadb-afcb1387e618,"[""caution"", ""sending-off"", ""foul""]"
b08cc87d-669b-4ab1-8164-1cf3b06cc024,"[""foul"", ""caution"", ""substitution""]"
7b1ea8c3-f7ac-4082-8d3d-59d553fb6b64,"[""score"", ""substitution"", ""substitution"", ""caution"", ""foul"", ""foul""]"
c3ec5a19-61ba-4c1f-940d-3b1c220939fd,"[""caution"", ""substitution"", ""caution"", ""foul""]"
94f12122-d19e-488d-8aaa-15ee861fab13,"[""score"", ""sending-off"", ""substitution"", ""foul"", ""foul""]"
e2361415-f4c4-4eab-a7d2-b78ddb0be000,"[""substitution"", ""sending-off"", ""score"", ""caution"", ""caution"", ""foul""]"
af80c49b-a6ff-4688-a36e-6cd9ef60e15a,"[""sending-off"", ""sending-off"", ""score"", ""score"", ""sending-off"", ""foul""]"
e1525ce8-de91-47a5-bf96-386b33719b8d,"[""sending-off"", ""score"", ""sending-off"", ""substitution"", ""score"", ""sending-off""]"
0e708cee-e6fb-4b43-90a4-d6627989b073,"[""foul"", ""caution"", ""substitution"", ""score""]"
c054ab01-06e7-4ae9-b7d3-ea9bf9e9fc1f,"[""caution"", ""score"", ""foul"", ""foul"", ""foul"", ""caution""]"
5cc149f3-85ac-4771-8d76-325d2ba38c55,"[""foul"", ""foul"", ""score""]"
6dbdc909-97da-493e-8534-09ed210cc046,"[""caution"", ""score"", ""substitution"", ""substitution""]"
59d3e9f3-5245-40fc-bd65-7618dee35556,"[""sending-off"", ""caution"", ""foul""]"
185d0393-f434-4ead-9f6a-b4486b8f6f87,"[""sending-off"", ""sending-off"", ""score""]"
3eb98fd0-6632-4926-8208-776b1eb0237d,"[""caution"", ""foul"", ""caution"", ""substitution""]"
6ebd54a4-58a8-4015-852a-a72bae9454e8,"[""foul"", ""caution"", ""score""]"
df3951e7-96bf-4348-b9aa-df59d4e6542c,"[""foul"", ""caution"", ""caution"", ""sending-off"", ""score"", ""foul""]"
5653daf4-2251-48d2-b2ca-7890ac0df5ca,"[""foul"", ""score"", ""caution"", ""score"", ""caution""]"
9c1544da-02d7-4715-bd17-bc3a8c841f50,"[""sending-off"", ""foul"", ""caution""]"
8fd90473-88f3-41ff-a214-b977a060a2bc,"[""foul"", ""caution"", ""sending-off"", ""substitution""]"
60876c46-721f-44ca-9685-b50f86eea1db,"[""score"", ""sending-off"", ""score""]"
b9a47056-5f8b-4109-a4aa-461a29c1bbfc,"[""caution"", ""substitution"", ""sending-off"", ""substitution"", ""substitution"", ""substitution""]"
00cf6e7e-599d-49d7-9428-8ca27f51ade9,"[""caution"", ""foul"", ""substitution"", ""substitution"", ""substitution""]"
62e2a3e1-67cd-45b4-bef5-a58e1ce2ea6a,"[""score"", ""foul"", ""substitution"", ""foul"", ""foul""]"
65f49a69-691a-45f3-b8af-561021ab8bd6,"[""sending-off"", ""sending-off"", ""foul"", ""foul""]"
398cce92-c744-4488-99e2-3508a82aef27,"[""substitution"", ""substitution"", ""caution"", ""score""]"
a7b40f1d-3ef7-498a-873c-428ae80fd9a5,"[""substitution"", ""caution"", ""foul"", ""sending-off""]"
4b78e4a7-a936-4147-afdf-c1dd6b71f0a6,"[""sending-off"", ""caution"", ""foul"", ""caution""]"
52656951-9299-4b0c-b0b1-92dc6dbb5b36,"[""foul"", ""score"", ""score"", ""substitution"", ""substitution"", ""score""]"
0580ba01-7b1f-4dc3-afda-142c309d28a7,"[""foul"", ""caution"", ""foul"", ""sending-off"", ""foul"", ""caution""]"
e11c587a-09a8-4b1a-ae90-a8085dab9867,"[""caution"", ""caution"", ""substitution"", ""caution""]"
f1f29be6-5c78-4b63-9ce5-b5f6a57ad8cd,"[""score"", ""score"", ""substitution""]"
4d84b402-c3ed-4172-afa2-df0212bcdaaa,"[""caution"", ""caution"", ""sending-off"", ""caution"", ""sending-off""]"
6687bb5d-8ca9-4ffa-9660-0b69853d1ff1,"[""substitution"", ""substitution"", ""substitution"", ""foul"", ""caution""]"
e7f1a1ae-161b-4eef-8f45-7506ffdff133,"[""substitution"", ""foul"", ""caution""]"
7bde0ecf-1bbe-4443-9a5f-933dbb570bd7,"[""score"", ""foul"", ""caution""]"
7cd324cc-2537-48b2-b31a-727f3bd23bdd,"[""substitution"", ""caution"", ""foul"", ""sending-off"", ""substitution""]"
2b964181-9851-4c5b-88d4-b4c2cb09a076,"[""caution"", ""score"", ""foul"", ""score""]"
ce81569a-2e06-4a33-be5b-cc750d423cb9,"[""score"", ""foul"", ""score"", ""caution"", ""substitution""]"
fe166c0b-c47f-4c91-8bae-1f28f678dfeb,"[""substitution"", ""substitution"", ""substitution"", ""foul"", ""substitution"", ""score""]"
c614152b-a3f5-45fd-af0c-2a2eef6c7a76,"[""score"", ""sending-off"", ""caution"", ""caution""]"
7fb15abc-cd58-422e-81dd-51f902809e03,"[""score"", ""caution"", ""foul"", ""substitution"", ""substitution"", ""foul""]"
12cc5141-5e57-42c5-b80e-87e55fcd7d45,"[""caution"", ""substitution"", ""score""]"
d0c71641-25a0-4359-b8f5-eb238f16b887,"[""sending-off"", ""score"", ""substitution"", ""sending-off"", ""score""]"
3a694eae-065f-4903-a26b-b8bb2c68a05b,"[""foul"", ""substitution"", ""substitution"", ""caution"", ""sending-off""]"
54edfab1-1dcf-4c1c-a8bf-3321677cb090,"[""foul"", ""score"", ""substitution"", ""caution"", ""score""]"
477a33a9-c81a-474a-a013-df6a8a85dfde,"[""caution"", ""sending-off"", ""foul""]"
9d71c914-ea4f-4685-b0da-54841abdc544,"[""foul"", ""foul"", ""caution"", ""foul""]"
d07134a6-8c7e-48ef-b941-3faaa2df7f54,"[""score"", ""score"", ""substitution"", ""caution"", ""foul"", ""foul""]"
046a3660-357b-433f-be8e-6d433cb5cd6b,"[""sending-off"", ""foul"", ""sending-off"", ""foul"", ""foul"", ""foul""]"
ecd57fae-dd1b-46c1-8a20-9b70f8b5e6e6,"[""foul"", ""sending-off"", ""substitution"", ""caution""]"
8ba703bc-0d17-45d5-8136-9c5d8c1d8b4f,"[""substitution"", ""substitution"", ""foul"", ""caution"", ""caution"", ""substitution""]"
65fec0f0-22c1-4c19-a854-57575f196af7,"[""score"", ""sending-off"", ""caution"", ""substitution""]"
b0bd344e-8683-4e13-ae9d-fda0d0fa1324,"[""sending-off"", ""caution"", ""substitution""]"
7508682c-4f1b-4f3d-a7b3-99d3fc2fbf39,"[""foul"", ""substitution"", ""substitution"", ""caution"", ""foul"", ""foul""]"
00614487-6b97-4743-818c-52f7a286bb89,"[""substitution"", ""caution"", ""score""]"
ac5cbc3a-1f94-4339-9eee-e7be3d14176c,"[""sending-off"", ""caution"", ""score"", ""foul""]"
89be627c-53d4-4ae2-9c1f-089f127963fa,"[""caution"", ""foul"", ""foul"", ""substitution""]"
29bd13e0-d109-4622-9068-a780a18324de,"[""score"", ""sending-off"", ""caution"", ""foul""]"
aef93f66-134c-45f1-a88f-9c40a070c428,"[""caution"", ""sending-off"", ""score"", ""caution"", ""substitution"", ""substitution""]"
6617175b-92a9-474c-bcb9-4f01199dde91,"[""foul"", ""score"", ""foul"", ""substitution"", ""sending-off""]"
ef973e5a-fe3a-4e44-b740-7eb86aaf39da,"[""substitution"", ""foul"", ""caution"", ""score"", ""substitution""]"
dc62d307-75ae-4458-8024-6633823cf589,"[""foul"", ""sending-off"", ""substitution"", ""caution"", ""caution""]"
499b42e6-4e88-4acd-9e5f-cc342aa1de81,"[""sending-off"", ""score"", ""substitution"", ""sending-off"", ""score"", ""sending-off""]"
51b8f81e-f11b-4b04-947d-f162bf1f679e,"[""score"", ""substitution"", ""foul"", ""caution""]"
576776bf-7c58-4935-a028-4c0297e9e0f4,"[""foul"", ""caution"", ""sending-off"", ""foul"", ""caution""]"
8280f905-9a8f-4dfa-af6a-ecd7ef8d4871,"[""substitution"", ""substitution"", ""foul"", ""caution"", ""substitution""]"
0540bdf1-7203-41de-af1d-4d08e57af4b4,"[""score"", ""caution"", ""score"", ""foul"", ""caution""]"
7b558170-ce76-4726-8dc8-0f57a03789aa,"[""sending-off"", ""score"", ""sending-off"", ""caution""]"
941a1625-fc86-43b7-9932-e27e15f13de7,"[""substitution"", ""substitution"", ""sending-off"", ""substitution"", ""foul""]"
6782cafb-d970-4159-8cdd-bfe7ae661b81,"[""foul"", ""substitution"", ""score"", ""foul"", ""substitution""]"
237bcc99-9a21-4610-8b4f-a0862fd6a6f0,"[""foul"", ""score"", ""foul""]"
ebfd9d61-5ea1-41d5-a4ee-fca1b0ac714c,"[""substitution"", ""score"", ""foul""]"
cfb1b83b-5fa3-4c18-bb77-ac36987ca5fc,"[""foul"", ""caution"", ""foul""]"
a14b397c-8f93-4258-b559-d1c665d7c78f,"[""caution"", ""caution"", ""score"", ""sending-off"", ""score"", ""sending-off""]"
823884b2-83cb-4369-9c06-e8e45e1ed61a,"[""foul"", ""sending-off"", ""substitution"", ""caution""]"
01532d69-37f6-4679-860b-eaba38bc52c4,"[""caution"", ""substitution"", ""foul"", ""caution"", ""substitution""]"
1ef48947-3262-4984-ba65-14a00063c12e,"[""caution"", ""sending-off"", ""caution"", ""caution"", ""foul""]"
06e56e93-be17-4c44-b0ba-2a6e088480b8,"[""substitution"", ""score"", ""substitution"", ""score""]"
9696e487-2663-4cd5-ab1a-97156c1162c0,"[""sending-off"", ""foul"", ""substitution""]"
9a874078-959f-480b-b0dc-837b0cd91bd4,"[""foul"", ""score"", ""caution"", ""score"", ""score"", ""foul""]"
9a219498-4480-43a3-a880-b7cf7d9451eb,"[""substitution"", ""substitution"", ""sending-off"", ""foul"", ""caution"", ""sending-off""]"
05a1e178-e382-492a-918f-1648ca449fb6,"[""caution"", ""caution"", ""caution"", ""substitution""]"
fd12fdd6-be44-4b72-9990-d46dcff95a13,"[""sending-off"", ""score"", ""sending-off"", ""substitution"", ""score""]"
796eb013-a71d-4649-999a-5f43aa8f634e,"[""substitution"", ""foul"", ""substitution"", ""substitution"", ""substitution"", ""score""]"
61e4b1ac-a443-4255-a4f9-4b46713c2fbc,"[""substitution"", ""substitution"", ""sending-off"", ""foul""]"
6981ff8b-87a7-476c-b7f6-51f8e0685e9a,"[""score"", ""caution"", ""substitution"", ""substitution"", ""sending-off""]"
f4d37e7d-e748-4a2d-85ae-9b1bd616932f,"[""foul"", ""substitution"", ""sending-off"", ""caution"", ""caution""]"
5c6f738a-e270-4475-a70b-cd47093367a4,"[""score"", ""substitution"", ""caution"", ""caution"", ""score""]"
d155fb96-e65a-472d-8ce2-89f2186c390f,"[""substitution"", ""substitution"", ""substitution""]"
41c214d8-ae53-4fe1-bb7f-bf595e5a01b5,"[""foul"", ""score"", ""foul""]"
93a9be8e-365d-411a-b6a0-7b514aaaf200,"[""caution"", ""score"", ""foul"", ""caution"", ""foul""]"
a4c45606-7112-477b-bfa5-c50707016502,"[""substitution"", ""score"", ""score"", ""substitution"", ""sending-off""]"
18a1510e-56d2-4e0c-845b-9519d8e4a708,"[""sending-off"", ""caution"", ""score"", ""foul""]"
fd85e20c-9bf2-4ce0-b2fb-cf04173f175c,"[""caution"", ""sending-off"", ""foul"", ""score"", ""foul""]"
0f0f82b2-1211-4f13-aa4b-f8c089204461,"[""substitution"", ""caution"", ""foul"", ""sending-off""]"
43e2082d-db51-40bd-8ea1-a8a0bb55fae3,"[""foul"", ""caution"", ""sending-off"", ""foul""]"
2c993c0c-a69b-4a3f-8c73-500b5a4ca6dd,"[""substitution"", ""caution"", ""caution"", ""sending-off""]"
8495651e-4eb7-4bf7-aae1-cd9618bf5915,"[""substitution"", ""sending-off"", ""foul"", ""substitution""]"
e95d58ff-9d95-4317-9086-dad2f889dbbb,"[""caution"", ""caution"", ""sending-off"", ""substitution"", ""caution""]"
a531f39e-47e7-4ab5-a499-24b58e216655,"[""caution"", ""foul"", ""caution""]"
eddb1265-6c89-49ab-b2b0-46ed7ce76cf8,"[""sending-off"", ""foul"", ""score"", ""foul"", ""sending-off"", ""caution""]"
5f6a9c56-7f24-4dbd-8dc0-13f5cf458381,"[""substitution"", ""substitution"", ""score"", ""sending-off""]"
14b9a23c-169f-48c4-a0ff-1e45ea469d3f,"[""caution"", ""substitution"", ""score"", ""caution"", ""foul"", ""caution""]"
837ec49a-f68f-42cc-8664-efd49dcec142,"[""score"", ""foul"", ""score""]"
25b4d8a6-0881-4abe-b66f-693611a13821,"[""sending-off"", ""caution"", ""caution"", ""sending-off""]"
20c10202-1009-47e7-946c-6ac6351d1cb4,"[""caution"", ""sending-off"", ""caution"", ""score"", ""score""]"
ec240281-ab16-4208-a70d-55b68c875ed8,"[""caution"", ""foul"", ""sending-off"", ""sending-off""]"
fa7f1c02-88db-4c7d-971f-c05a75b8c40e,"[""substitution"", ""sending-off"", ""substitution"", ""sending-off""]"
df7497d3-6606-47f2-bee3-24c4aa81712e,"[""substitution"", ""caution"", ""substitution"", ""sending-off"", ""foul""]"
94ba03ef-7dfb-476e-b88c-64957aa0376f,"[""foul"", ""caution"", ""sending-off"", ""substitution""]"
d0ad129c-72d8-439b-a50b-353087592c8f,"[""sending-off"", ""foul"", ""foul""]"
8bde4ba6-d1fe-4ea2-90d6-d32eb26c8cbb,"[""score"", ""substitution"", ""foul"", ""caution"", ""substitution""]"
23a13787-83b6-4995-816a-5039e1a21fa8,"[""substitution"", ""substitution"", ""substitution"", ""foul"", ""foul"", ""substitution""]"
53019603-f5bf-4111-9d61-173e5dd58aeb,"[""caution"", ""caution"", ""sending-off"", ""caution"", ""sending-off"", ""caution""]"
ff3e1b22-0acd-496a-bba3-98b14efc5c66,"[""score"", ""substitution"", ""sending-off"", ""sending-off"", ""sending-off""]"
492932a9-c739-436e-a575-041c0805b575,"[""caution"", ""substitution"", ""foul"", ""sending-off""]"
7781e26f-29d8-4494-93fa-8efe14014c8c,"[""score"", ""substitution"", ""caution""]"
605a4cc4-f4b3-466c-bcc9-9b9a06afcd77,"[""substitution"", ""score"", ""score""]"
56870065-c998-4dec-946f-218367c70745,"[""caution"", ""foul"", ""score"", ""substitution"", ""score"", ""substitution""]"
ec2f9a78-6961-4f9c-a0c2-7ad664bad8aa,"[""score"", ""sending-off"", ""caution"", ""sending-off"", ""score""]"
7e931a5e-0e4b-41fe-b6f1-46ada5383d72,"[""caution"", ""substitution"", ""score"", ""caution""]"
48740fb0-290c-4b06-aad8-efb42a83283e,"[""substitution"", ""foul"", ""caution"", ""caution"", ""substitution"", ""sending-off""]"
58ddb756-083f-420b-9614-2d9f76b368d1,"[""sending-off"", ""sending-off"", ""foul"", ""score""]"
cac01ad4-a520-4818-9668-925535fca261,"[""sending-off"", ""sending-off"", ""foul"", ""foul""]"
b423a919-541f-4145-a590-a8d1a79d94f6,"[""sending-off"", ""foul"", ""score"", ""foul""]"
b4020d91-1d2c-42b0-9c4c-f1d2fef923a6,"[""sending-off"", ""sending-off"", ""substitution"", ""substitution"", ""substitution"", ""foul""]"
504ce3bc-044a-43fa-897e-0f0d6a72c18f,"[""sending-off"", ""caution"", ""score"", ""caution"", ""foul"", ""caution""]"
9c2527ed-b475-4219-baa9-0ceeb64d01ce,"[""sending-off"", ""sending-off"", ""substitution"", ""foul"", ""caution""]"
2c0bc4ea-79e8-438f-bd45-422eb1c0c0e6,"[""substitution"", ""substitution"", ""sending-off"", ""sending-off"", ""score""]"
ced7804b-7128-444c-8a40-8d0e89870f4c,"[""score"", ""foul"", ""sending-off"", ""substitution"", ""sending-off"", ""sending-off""]"
0fe982c0-dc2f-4eec-98f5-ffc9a0756a54,"[""caution"", ""substitution"", ""score"", ""sending-off""]"
29f49802-35f1-4cef-bbc5-2a4a6b591743,"[""sending-off"", ""substitution"", ""foul""]"
8ae471f4-6a7b-4ae0-8f32-10a9e91cfb52,"[""sending-off"", ""score"", ""score""]"
39abc07e-bcb1-4868-8886-755f932604c5,"[""substitution"", ""substitution"", ""score"", ""score""]"
723276a1-ea63-4205-9b64-0000556617de,"[""sending-off"", ""score"", ""sending-off""]"
36d244d1-b363-4526-996d-e02667e9dee8,"[""caution"", ""sending-off"", ""substitution"", ""score""]"
480f0c5f-d85c-4ecd-bd15-24845d95e599,"[""foul"", ""foul"", ""score"", ""sending-off""]"
92e84f5a-bbd4-4598-9961-1f863f498127,"[""sending-off"", ""substitution"", ""sending-off""]"
7a8eb628-36ef-433e-b13f-7cc21e4eb2a7,"[""sending-off"", ""substitution"", ""caution"", ""foul"", ""foul"", ""caution""]"
d8ee9b1e-4f85-49cf-9fc7-10a92861ac55,"[""substitution"", ""caution"", ""caution"", ""sending-off"", ""score"", ""caution""]"
4f9de22f-08e1-45ba-a6aa-5e3227dc3115,"[""foul"", ""score"", ""caution""]"
1d3e411c-4248-4a4c-9f13-cd4768fc6ce3,"[""score"", ""caution"", ""sending-off"", ""score"", ""substitution"", ""score""]"
00db4d1a-f045-4bcc-bb34-e25c091a7f9d,"[""sending-off"", ""foul"", ""sending-off"", ""sending-off""]"
a0c9b72b-0ddb-4e1c-af74-9c3a0b245b0c,"[""score"", ""foul"", ""score"", ""sending-off""]"
b1cb60b1-c390-4083-8ad7-ac9c5cb15436,"[""score"", ""sending-off"", ""score"", ""sending-off""]"
c5382532-8a00-4aa3-a72a-eb3563ed7bc9,"[""sending-off"", ""sending-off"", ""sending-off"", ""sending-off""]"
4a1ad3e3-c7e4-4bd1-8d07-1e16fa32cbca,"[""score"", ""sending-off"", ""sending-off"", ""substitution""]"
42af7629-b1be-462a-9ca2-56ff109d8ce5,"[""substitution"", ""sending-off"", ""substitution"", ""sending-off"", ""foul""]"
53104473-6c45-418d-b12c-5d0b29b31c83,"[""sending-off"", ""caution"", ""caution""]"
ce1b1e56-6ea0-47f4-bedb-06c7af02e495,"[""caution"", ""foul"", ""score""]"
9a7afa00-1189-4ce7-8545-5f23409cef5b,"[""foul"", ""substitution"", ""score"", ""substitution"", ""score""]"
